collections.title,collections.description,accessRights,data_owner,description,title,titleAbr,language,issued,modified,publisher,publisherAbr,landingPage,downloadURL,contactPoint,identifier,data_type,study_type,study_subtype,topic,keyword,division,citation_requirements,gYearMonth,gYear,accrualPeriodicity,LocationType,idCountry,idSubregion,datadescription:dictionary,sampledesign,representativeness,sampling_procedure,weighting,txtpanel,txtRound,txtCoverage,intHogs,intPers,lnkQuest,lnkManual,lnkOther,lnkAll,lnkMerged,lnkOriginal,InkHarmonized
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2013,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2013/m8,NA,\\Sdssrv03\surveys/survey/BRA/2013/m8/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2013,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2013/m9,NA,\\Sdssrv03\surveys/survey/BRA/2013/m9/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2013,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2013/m10,NA,\\Sdssrv03\surveys/survey/BRA/2013/m10/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2013,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2013/m11,NA,\\Sdssrv03\surveys/survey/BRA/2013/m11/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2013,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2013/m12,NA,\\Sdssrv03\surveys/survey/BRA/2013/m12/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m3,NA,\\Sdssrv03\surveys/survey/BRA/2002/m3/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m4,NA,\\Sdssrv03\surveys/survey/BRA/2002/m4/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m5,NA,\\Sdssrv03\surveys/survey/BRA/2002/m5/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m6,NA,\\Sdssrv03\surveys/survey/BRA/2002/m6/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m7,NA,\\Sdssrv03\surveys/survey/BRA/2002/m7/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m8,NA,\\Sdssrv03\surveys/survey/BRA/2002/m8/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m9,NA,\\Sdssrv03\surveys/survey/BRA/2002/m9/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m10,NA,\\Sdssrv03\surveys/survey/BRA/2002/m10/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m11,NA,\\Sdssrv03\surveys/survey/BRA/2002/m11/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2002,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2002/m12,NA,\\Sdssrv03\surveys/survey/BRA/2002/m12/data_orig,NA
NA,NA,NA,NA,NA,Censo,Census,NA,NA,NA,Dirección General de Estadistica y Censos,DGEC,NA,NA,NA,NA,NA,Census (Census),NA,NA,NA,NA,NA,NA,2001,NA,NA,Honduras,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,base no disponible,NA,NA,Labor Force Survey,LFS,NA,NA,NA,Central Statistical Office,NA,NA,NA,NA,NA,NA,Labor Force Survey (LFS),corte transversal,NA,NA,NA,NA,NA,2012,NA,NA,Belize,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,base no disponible,NA,NA,Labor Force Survey,LFS,NA,NA,NA,Central Statistical Office,NA,NA,NA,NA,NA,NA,Labor Force Survey (LFS),corte transversal,NA,NA,NA,NA,NA,2013,Anual,NA,Belize,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Gran Encuesta Integrada de Hogares,GEIH,NA,NA,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,NA,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\COL\GEIH\2014\t3\docs,NA,\\Sdssrv03\surveys\survey\COL\GEIH\2013\t2,NA,\\Sdssrv03\surveys/survey/COL/GEIH/2014/t3/data_orig,NA
NA,NA,público,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,NA,NA,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,NA,Labor Force Survey (LFS),Panel,NA,NA,NA,NA,NA,2014,Mensual,NA,Ecuador,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2014\m12\docs,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2014\m12,NA,\\Sdssrv03\surveys/survey/ECU/2014/m12/data_orig,\\Sdssrv03\surveys/harmonized/ECU/ENEMDU/data_arm
NA,NA,público,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,NA,NA,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,NA,Labor Force Survey (LFS),Panel,NA,NA,NA,NA,NA,2014,Mensual,NA,Ecuador,NA,NA,NA,NA,NA,NA,NA,NA,Urbana,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2014\m3\docs,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2014\m3,NA,\\Sdssrv03\surveys/survey/ECU/2014/m3/data_orig,\\Sdssrv03\surveys/harmonized/ECU/ENEMDU/data_arm
NA,NA,público,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,NA,NA,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,NA,Labor Force Survey (LFS),Panel,NA,NA,NA,NA,NA,2014,Mensual,NA,Ecuador,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2014\m6\docs,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2014\m6,NA,\\Sdssrv03\surveys/survey/ECU/2014/m6/data_orig,\\Sdssrv03\surveys/harmonized/ECU/ENEMDU/data_arm
NA,NA,público,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,NA,NA,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,NA,Labor Force Survey (LFS),Panel,NA,NA,NA,NA,NA,2014,Mensual,NA,Ecuador,NA,NA,NA,NA,NA,NA,NA,NA,Urbana,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2014\m9\docs,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2014\m9,NA,\\Sdssrv03\surveys/survey/ECU/2014/m9/data_orig,\\Sdssrv03\surveys/harmonized/ECU/ENEMDU/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo e Ingresos,ENEI,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Anual,NA,Guatemala,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\GTM\ENEI\2014\m10\docs,NA,\\Sdssrv03\surveys\survey\GTM\ENEI\2014\m10,\\Sdssrv03\surveys\survey\GTM\ENEI\2014\m10\data_merge,\\Sdssrv03\surveys/survey/GTM/ENEI/2014/m10/data_orig,\\Sdssrv03\surveys\harmonized\GTM\ENEI\data_arm
NA,NA,público,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\PER\ENAHO\2014\a\docs,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2014/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2014/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares,EPH,NA,NA,NA,"Dirección General de Estadistíca, Encuestas y Censos",DGEEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,Paraguay,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5172,20280,NA,NA,NA,\\Sdssrv03\surveys/survey/PRY/2014/m10_m12,NA,\\Sdssrv03\surveys/survey/PRY/2014/m10_m12/data_orig,\\Sdssrv03\surveys/harmonized/PRY/EPH/data_arm
NA,NA,público,NA,NA,Encuesta Continua de Hogares,ECH,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,Uruguay,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\URY\ECH\2014\a\docs,NA,\\Sdssrv03\surveys/survey/URY/ECH/2014/a,\\Sdssrv03\surveys\survey\URY\ECH\2014\a\data_merge,\\Sdssrv03\surveys/survey/URY/ECH/2014/a/data_orig,\\Sdssrv03\surveys/harmonized/URY/ECH/data_arm
NA,NA,público,NA,NA,Encuesta Longitudinal Colombiana de la Univeridad de los Andes (ELCA),ELCA,NA,NA,NA,Universidad de los Andes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,Urbana y Rural (no Nacional),NA,NA,NA,\\Sdssrv03\surveys\survey\COL\ELCA\2010\m2_m7\docs,NA,\\Sdssrv03\surveys/survey/COL/ELCA/2010/m2_m7,na,\\Sdssrv03\surveys/survey/COL/ELCA/2010/m2_m7/data_orig,NA
NA,NA,público,NA,NA,Encuesta de Condiciones de Vida,ECV-6,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INEC,NA,NA,NA,NA,NA,Living Conditions,NA,NA,NA,NA,NA,NA,2014,NA,NA,Ecuador,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ECV-6\2014\m11-2013_m10-2014\docs,NA,\\Sdssrv03\surveys/survey/ECU/ECV-6/2014/m11-2013_m10-2014,NA,\\Sdssrv03\surveys/survey/ECU/ECV-6/2014/m11-2013_m10-2014/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m1,NA,\\Sdssrv03\surveys/survey/BRA/2014/m1/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m2,NA,\\Sdssrv03\surveys/survey/BRA/2014/m2/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m3,NA,\\Sdssrv03\surveys/survey/BRA/2014/m3/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m4,NA,\\Sdssrv03\surveys/survey/BRA/2014/m4/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m5,NA,\\Sdssrv03\surveys/survey/BRA/2014/m5/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m6,NA,\\Sdssrv03\surveys/survey/BRA/2014/m6/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m7,NA,\\Sdssrv03\surveys/survey/BRA/2014/m7/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m8,NA,\\Sdssrv03\surveys/survey/BRA/2014/m8/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m9,NA,\\Sdssrv03\surveys/survey/BRA/2014/m9/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m10,NA,\\Sdssrv03\surveys/survey/BRA/2014/m10/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m11,NA,\\Sdssrv03\surveys/survey/BRA/2014/m11/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m12,NA,\\Sdssrv03\surveys/survey/BRA/2014/m12/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m3,NA,\\Sdssrv03\surveys/survey/BRA/2014/m3/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m4,NA,\\Sdssrv03\surveys/survey/BRA/2014/m4/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m5,NA,\\Sdssrv03\surveys/survey/BRA/2014/m5/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m6,NA,\\Sdssrv03\surveys/survey/BRA/2014/m6/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m7,NA,\\Sdssrv03\surveys/survey/BRA/2014/m7/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m8,NA,\\Sdssrv03\surveys/survey/BRA/2014/m8/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m9,NA,\\Sdssrv03\surveys/survey/BRA/2014/m9/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m10,NA,\\Sdssrv03\surveys/survey/BRA/2014/m10/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2014/m11,NA,\\Sdssrv03\surveys/survey/BRA/2014/m11/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,\\Sdssrv03\surveys\survey\BRA\NPME\2014\m12\docs,NA,\\Sdssrv03\surveys/survey/BRA/2014/m12,NA,\\Sdssrv03\surveys/survey/BRA/2014/m12/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m1,NA,\\Sdssrv03\surveys/survey/BRA/2015/m1/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m2,NA,\\Sdssrv03\surveys/survey/BRA/2015/m2/data_orig,NA
